gender,startage,country,birthyear
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
female,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
male,0,ETH,2015
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
female,1,ETH,2014
