gender,startage,country,birthyear
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
male,0,NGA,2015
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
female,1,NGA,2014
